quoteId,claimId,customerId,customerName,cancellationDate,cancelReasonDescription,controllingStateOrProvinceCode,effectiveDate,expirationDate,id,lineOfBusinessCode,number,originalEffectiveDate,parentEntityId,parentEntityTypeName,statusCode,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,durationInMonths,totalPremium,claimAmount,givenName,surname
Q1582,C1582,582,Vicki Watts,6/30/2069,Cancellation due to non-payment,NY,6/30/2068,7/1/2069,P1582,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9713.15966715701,23,Manufacturing,5576420,ACH Transfer,1,12,9820.29317756929,9320.29317756929,Vicki,Watts
Q1583,C1583,583,Chris Johnson,7/31/2069,Cancellation due to non-payment,NY,7/31/2068,8/1/2069,P1583,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5484.8971564046,24,Manufacturing,6396495,Cheque,1,12,5433.56284593582,4933.56284593582,Chris,Johnson
Q1584,C1584,584,Justin Johnson,8/31/2069,Cancellation due to non-payment,NY,8/31/2068,9/1/2069,P1584,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3957.48456815278,38,Construction,4446657,Cheque,1,12,3958.76449258757,3458.76449258757,Justin,Johnson
Q1585,C1585,585,Daniel Cobb,9/30/2069,Cancellation due to non-payment,NY,9/30/2068,10/1/2069,P1585,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7027.45362957671,28,Technology,212935,Cheque,1,12,6700.60768885053,6200.60768885053,Daniel,Cobb
Q1586,C1586,586,Amber Cox,10/31/2069,Cancellation due to non-payment,NY,10/31/2068,11/1/2069,P1586,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3046.37788373253,21,Retail,8300252,Cheque,1,12,3161.31056900373,2661.31056900373,Amber,Cox
Q1587,C1587,587,John Vaughn,11/30/2069,Cancellation due to non-payment,NY,11/30/2068,12/1/2069,P1587,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1715.60829218183,54,Manufacturing,9826914,Cheque,1,12,1682.76995297797,1182.76995297797,John,Vaughn
Q1588,C1588,588,David Barnes,12/31/2069,Cancellation due to non-payment,NY,12/31/2068,1/1/2070,P1588,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2139.25114050336,18,Retail,2250205,Credit Card,1,12,2159.91749719584,1659.91749719584,David,Barnes
Q1589,C1589,589,Tracy Schmidt,1/31/2070,Cancellation due to non-payment,NY,1/31/2069,2/1/2070,P1589,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2136.9581456226,36,Consulting,5524441,ACH Transfer,1,12,2152.41255061995,1652.41255061995,Tracy,Schmidt
Q1590,C1590,590,Kristen Franklin,2/28/2070,Cancellation due to non-payment,NY,2/28/2069,3/1/2070,P1590,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2418.63233621162,99,Construction,4380650,Credit Card,1,12,2367.12424161064,1867.12424161064,Kristen,Franklin
Q1591,C1591,591,Andrew Lewis,3/31/2070,Cancellation due to non-payment,NY,3/31/2069,4/1/2070,P1591,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2292.73199910063,45,Technology,4623535,Credit Card,1,12,2249.44455384469,1749.44455384469,Andrew,Lewis
Q1592,C1592,592,Amanda Kerr,4/30/2070,Cancellation due to non-payment,NY,4/30/2069,5/1/2070,P1592,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7100.34850623639,73,Consulting,4852989,Credit Card,1,12,6767.87270322893,6267.87270322893,Amanda,Kerr
Q1593,C1593,593,Gregory Jackson,5/31/2070,Cancellation due to non-payment,NY,5/31/2069,6/1/2070,P1593,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2538.93127834015,53,Consulting,9857999,Credit Card,1,12,2636.9207595923,2136.9207595923,Gregory,Jackson
Q1594,C1594,594,Jason Bauer,6/30/2070,Cancellation due to non-payment,NY,6/30/2069,7/1/2070,P1594,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3948.25480706082,30,Consulting,4410518,Credit Card,1,12,4111.00554991476,3611.00554991476,Jason,Bauer
Q1595,C1595,595,Connor Lowe,7/31/2070,Cancellation due to non-payment,NY,7/31/2069,8/1/2070,P1595,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9274.59557685075,60,Construction,9341937,Cheque,1,12,9071.0956891541,8571.0956891541,Connor,Lowe
Q1596,C1596,596,Amber Roberts,8/31/2070,Cancellation due to non-payment,NY,8/31/2069,9/1/2070,P1596,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5306.93060665004,98,Manufacturing,1830085,Cheque,1,12,5265.65476236585,4765.65476236585,Amber,Roberts
Q1597,C1597,597,Matthew Guerrero,9/30/2070,Cancellation due to non-payment,NY,9/30/2069,10/1/2070,P1597,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6849.75099811483,32,Construction,2126110,ACH Transfer,1,12,7008.01964668924,6508.01964668924,Matthew,Guerrero
Q1598,C1598,598,Noah Valencia,10/31/2070,Cancellation due to non-payment,NY,10/31/2069,11/1/2070,P1598,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2443.59381756442,67,Manufacturing,5741379,Credit Card,1,12,2550.87884081466,2050.87884081466,Noah,Valencia
Q1599,C1599,599,Latoya Scott,11/30/2070,Cancellation due to non-payment,NY,11/30/2069,12/1/2070,P1599,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2617.46096246476,67,Consulting,8925150,ACH Transfer,1,12,2730.60116927803,2230.60116927803,Latoya,Scott
Q1600,C1600,600,Carla Mitchell,12/31/2070,Cancellation due to non-payment,NY,12/31/2069,1/1/2071,P1600,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1421.73566589787,28,Consulting,5619948,Cheque,1,12,1367.8175463983,867.8175463983,Carla,Mitchell
Q1601,C1601,601,Kimberly Carter,1/31/2071,Cancellation due to non-payment,NY,1/31/2070,2/1/2071,P1601,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2442.75332848144,44,Technology,7028887,Cheque,1,12,2520.41556764948,2020.41556764948,Kimberly,Carter
Q1602,C1602,602,Sherry Cooper,2/28/2071,Cancellation due to non-payment,NY,2/28/2070,3/1/2071,P1602,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3445.36392874555,79,Manufacturing,4666701,Cheque,1,12,3507.31305128762,3007.31305128762,Sherry,Cooper
Q1603,C1603,603,Shawn Weaver,3/31/2071,Cancellation due to non-payment,NY,3/31/2070,4/1/2071,P1603,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2522.21378435924,41,Consulting,8227333,Credit Card,1,12,2593.09435849072,2093.09435849072,Shawn,Weaver
Q1604,C1604,604,Amy Hawkins,4/30/2071,Cancellation due to non-payment,NY,4/30/2070,5/1/2071,P1604,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1772.24645882753,63,Retail,3080672,Credit Card,1,12,1798.3228038135,1298.3228038135,Amy,Hawkins
Q1605,C1605,605,Amanda Farley,5/31/2071,Cancellation due to non-payment,NY,5/31/2070,6/1/2071,P1605,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1995.91658735508,23,Technology,8336781,Cheque,1,12,2085.7228399054,1585.7228399054,Amanda,Farley
Q1606,C1606,606,Jennifer Dean,6/30/2071,Cancellation due to non-payment,NY,6/30/2070,7/1/2071,P1606,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5156.81900366166,75,Construction,8915282,ACH Transfer,1,12,5147.00891229453,4647.00891229453,Jennifer,Dean
Q1607,C1607,607,Francisco Williams,7/31/2071,Cancellation due to non-payment,NY,7/31/2070,8/1/2071,P1607,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2733.47022521998,48,Technology,5302413,ACH Transfer,1,12,2857.00346565213,2357.00346565213,Francisco,Williams
Q1608,C1608,608,Dustin Reynolds,8/31/2071,Cancellation due to non-payment,NY,8/31/2070,9/1/2071,P1608,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4406.93414124731,32,Retail,182409,Cheque,1,12,4278.42874943267,3778.42874943267,Dustin,Reynolds
Q1609,C1609,609,Diane Valencia,9/30/2071,Cancellation due to non-payment,NY,9/30/2070,10/1/2071,P1609,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5383.47810259711,57,Manufacturing,7463280,ACH Transfer,1,12,5530.75543769371,5030.75543769371,Diane,Valencia
Q1610,C1610,610,Hector Washington,10/31/2071,Cancellation due to non-payment,NY,10/31/2070,11/1/2071,P1610,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7242.4162661586,33,Construction,6866886,Cheque,1,12,7213.55345766428,6713.55345766428,Hector,Washington
Q1611,C1611,611,James Scott,11/30/2071,Cancellation due to non-payment,NY,11/30/2070,12/1/2071,P1611,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1405.26471734284,24,Construction,8312411,ACH Transfer,1,12,1353.80925856989,853.80925856989,James,Scott
Q1612,C1612,612,Jenny Gilmore,12/31/2071,Cancellation due to non-payment,NY,12/31/2070,1/1/2072,P1612,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8318.33297108483,39,Manufacturing,5517755,Cheque,1,12,8194.69359018138,7694.69359018138,Jenny,Gilmore
Q1613,C1613,613,Jordan Martin,1/31/2072,Cancellation due to non-payment,NY,1/31/2071,2/1/2072,P1613,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6673.02407038441,34,Technology,5231104,ACH Transfer,1,12,6651.10350541817,6151.10350541817,Jordan,Martin
Q1614,C1614,614,Marissa Olson,2/28/2072,Cancellation due to non-payment,NY,2/28/2071,2/29/2072,P1614,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1705.33859078914,56,Consulting,3599701,Credit Card,1,12,1735.83128753984,1235.83128753984,Marissa,Olson
Q1615,C1615,615,Tommy Phillips,3/31/2072,Cancellation due to non-payment,NY,3/31/2071,4/1/2072,P1615,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8714.21044514964,28,Technology,2027716,Cheque,1,12,8862.20761696099,8362.20761696099,Tommy,Phillips
Q1616,C1616,616,Dean Blackwell,4/30/2072,Cancellation due to non-payment,NY,4/30/2071,5/1/2072,P1616,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9445.2685736691,37,Retail,9681111,Cheque,1,12,9287.85160478632,8787.85160478632,Dean,Blackwell
Q1617,C1617,617,Cheryl Sandoval,5/31/2072,Cancellation due to non-payment,NY,5/31/2071,6/1/2072,P1617,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1626.27849647652,7,Consulting,9622362,ACH Transfer,1,12,1549.70163869377,1049.70163869377,Cheryl,Sandoval
Q1618,C1618,618,John Watson,6/30/2072,Cancellation due to non-payment,NY,6/30/2071,7/1/2072,P1618,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3548.41144114696,68,Technology,5341684,Cheque,1,12,3491.89883332483,2991.89883332483,John,Watson
Q1619,C1619,619,Kimberly Butler,7/31/2072,Cancellation due to non-payment,NY,7/31/2071,8/1/2072,P1619,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8303.51641840563,37,Manufacturing,5181857,Cheque,1,12,8255.81151813755,7755.81151813755,Kimberly,Butler
Q1620,C1620,620,Julie Coleman,8/31/2072,Cancellation due to non-payment,NY,8/31/2071,9/1/2072,P1620,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7912.73009591745,56,Retail,5859420,Cheque,1,12,7734.33721345292,7234.33721345292,Julie,Coleman
Q1621,C1621,621,Jessica Davis,9/30/2072,Cancellation due to non-payment,NY,9/30/2071,10/1/2072,P1621,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2651.4314691354,65,Retail,9934858,Credit Card,1,12,2660.68917420739,2160.68917420739,Jessica,Davis
Q1622,C1622,622,Katrina Dyer,10/31/2072,Cancellation due to non-payment,NY,10/31/2071,11/1/2072,P1622,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2757.28263164357,65,Retail,5406490,Credit Card,1,12,2884.14391003039,2384.14391003039,Katrina,Dyer
Q1623,C1623,623,Michael Stevenson,11/30/2072,Cancellation due to non-payment,NY,11/30/2071,12/1/2072,P1623,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4361.24991584817,47,Consulting,7022981,ACH Transfer,1,12,4334.24892512243,3834.24892512243,Michael,Stevenson
Q1624,C1624,624,Harold Jordan,12/31/2072,Cancellation due to non-payment,NY,12/31/2071,1/1/2073,P1624,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5606.02636722242,20,Construction,7917209,Credit Card,1,12,5360.70686671919,4860.70686671919,Harold,Jordan
Q1625,C1625,625,Virginia Pearson,1/31/2073,Cancellation due to non-payment,NY,1/31/2072,2/1/2073,P1625,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6351.15228333812,19,Consulting,4993091,ACH Transfer,1,12,6564.29294377266,6064.29294377266,Virginia,Pearson
Q1626,C1626,626,Devon White,2/28/2073,Cancellation due to non-payment,NY,2/29/2072,3/1/2073,P1626,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4402.30910143785,29,Technology,3900315,Credit Card,1,12,4320.22275612795,3820.22275612795,Devon,White
Q1627,C1627,627,Mary Mendez,3/31/2073,Cancellation due to non-payment,NY,3/31/2072,4/1/2073,P1627,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5008.41011778527,74,Construction,6569723,ACH Transfer,1,12,5162.81244519833,4662.81244519833,Mary,Mendez
Q1628,C1628,628,Jennifer Stewart,4/30/2073,Cancellation due to non-payment,NY,4/30/2072,5/1/2073,P1628,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7754.92334928294,60,Technology,6202545,Credit Card,1,12,7727.2384432038,7227.2384432038,Jennifer,Stewart
Q1629,C1629,629,Melanie Thomas,5/31/2073,Cancellation due to non-payment,NY,5/31/2072,6/1/2073,P1629,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1276.5007913147,18,Construction,2352641,Credit Card,1,12,1330.14882601538,830.14882601538,Melanie,Thomas
Q1630,C1630,630,Stacey Mcdonald,6/30/2073,Cancellation due to non-payment,NY,6/30/2072,7/1/2073,P1630,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3255.69420444053,92,Consulting,444126,ACH Transfer,1,12,3271.93249909618,2771.93249909618,Stacey,Mcdonald
Q1631,C1631,631,Allison Daniels,7/31/2073,Cancellation due to non-payment,NY,7/31/2072,8/1/2073,P1631,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7610.2232099781,35,Retail,5207385,Cheque,1,12,7420.14627296097,6920.14627296097,Allison,Daniels
Q1632,C1632,632,Derek Boone,8/31/2073,Cancellation due to non-payment,NY,8/31/2072,9/1/2073,P1632,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8918.80917922514,43,Manufacturing,8174444,Cheque,1,12,9056.86153918479,8556.86153918479,Derek,Boone
Q1633,C1633,633,Linda Goodwin,9/30/2073,Cancellation due to non-payment,NY,9/30/2072,10/1/2073,P1633,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5697.53159991417,95,Retail,1237411,Credit Card,1,12,5605.09697904099,5105.09697904099,Linda,Goodwin
Q1634,C1634,634,Veronica Goodwin,10/31/2073,Cancellation due to non-payment,NY,10/31/2072,11/1/2073,P1634,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5960.0579809884,91,Consulting,1770357,ACH Transfer,1,12,5789.02136738784,5289.02136738784,Veronica,Goodwin
Q1635,C1635,635,Laura Francis,11/30/2073,Cancellation due to non-payment,NY,11/30/2072,12/1/2073,P1635,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2048.46923950794,11,Construction,6039334,Cheque,1,12,1964.54810205798,1464.54810205798,Laura,Francis
Q1636,C1636,636,Max Young,12/31/2073,Cancellation due to non-payment,NY,12/31/2072,1/1/2074,P1636,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4893.32353680548,49,Retail,6493404,ACH Transfer,1,12,5026.71130141109,4526.71130141109,Max,Young
Q1637,C1637,637,Rachel Hamilton,1/31/2074,Cancellation due to non-payment,NY,1/31/2073,2/1/2074,P1637,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5735.22351614868,38,Consulting,3430922,Cheque,1,12,5793.5553980952,5293.5553980952,Rachel,Hamilton
Q1638,C1638,638,Theodore Walker,2/28/2074,Cancellation due to non-payment,NY,2/28/2073,3/1/2074,P1638,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3071.62515617278,64,Technology,4255479,ACH Transfer,1,12,3182.23453271256,2682.23453271256,Theodore,Walker
Q1639,C1639,639,Keith Thomas,3/31/2074,Cancellation due to non-payment,NY,3/31/2073,4/1/2074,P1639,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3591.77549313961,69,Manufacturing,5809635,Credit Card,1,12,3423.18907854442,2923.18907854442,Keith,Thomas
Q1640,C1640,640,David Juarez,4/30/2074,Cancellation due to non-payment,NY,4/30/2073,5/1/2074,P1640,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4583.24819727939,8,Retail,8786594,ACH Transfer,1,12,4395.5574679416,3895.5574679416,David,Juarez
Q1641,C1641,641,Amanda Smith,5/31/2074,Cancellation due to non-payment,NY,5/31/2073,6/1/2074,P1641,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1185.35828174563,34,Construction,9342213,Cheque,1,12,1180.64077999953,680.64077999953,Amanda,Smith
Q1642,C1642,642,Austin Barajas,6/30/2074,Cancellation due to non-payment,NY,6/30/2073,7/1/2074,P1642,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4032.06143793522,48,Technology,1415823,Credit Card,1,12,3898.7124902486,3398.7124902486,Austin,Barajas
Q1643,C1643,643,Hannah Cervantes,7/31/2074,Cancellation due to non-payment,NY,7/31/2073,8/1/2074,P1643,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2909.11623096847,56,Consulting,3533372,ACH Transfer,1,12,2903.0320629689,2403.0320629689,Hannah,Cervantes
Q1644,C1644,644,Shane Owens,8/31/2074,Cancellation due to non-payment,NY,8/31/2073,9/1/2074,P1644,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3996.26132543069,76,Manufacturing,870692,Cheque,1,12,3947.47616960123,3447.47616960123,Shane,Owens
Q1645,C1645,645,Richard Harris,9/30/2074,Cancellation due to non-payment,NY,9/30/2073,10/1/2074,P1645,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1992.48502905485,65,Construction,5967504,Credit Card,1,12,2077.85918637326,1577.85918637326,Richard,Harris
Q1646,C1646,646,Molly Brown,10/31/2074,Cancellation due to non-payment,NY,10/31/2073,11/1/2074,P1646,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9244.86531478525,31,Consulting,8917353,ACH Transfer,1,12,9014.74552665905,8514.74552665905,Molly,Brown
Q1647,C1647,647,Arthur Barrera,11/30/2074,Cancellation due to non-payment,NY,11/30/2073,12/1/2074,P1647,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6106.21561034331,4,Consulting,4932091,Cheque,1,12,6342.33208198643,5842.33208198643,Arthur,Barrera
Q1648,C1648,648,Kenneth Edwards,12/31/2074,Cancellation due to non-payment,NY,12/31/2073,1/1/2075,P1648,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7343.81759083785,50,Retail,773812,ACH Transfer,1,12,7111.9208723004,6611.9208723004,Kenneth,Edwards
Q1649,C1649,649,Scott Davis,1/31/2075,Cancellation due to non-payment,NY,1/31/2074,2/1/2075,P1649,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8331.05556597509,69,Retail,3032977,ACH Transfer,1,12,8102.54114746604,7602.54114746604,Scott,Davis
Q1650,C1650,650,Angela Gross,2/28/2075,Cancellation due to non-payment,NY,2/28/2074,3/1/2075,P1650,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5600.49670967782,30,Construction,7897698,Credit Card,1,12,5485.97979036151,4985.97979036151,Angela,Gross
Q1651,C1651,651,Eugene Carroll,3/31/2075,Cancellation due to non-payment,NY,3/31/2074,4/1/2075,P1651,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1699.61326482325,88,Consulting,7082252,Credit Card,1,12,1782.28259278681,1282.28259278681,Eugene,Carroll
Q1652,C1652,652,Chris Nguyen,4/30/2075,Cancellation due to non-payment,NY,4/30/2074,5/1/2075,P1652,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5719.10476883316,59,Retail,9846734,Cheque,1,12,5833.95887636693,5333.95887636693,Chris,Nguyen
Q1653,C1653,653,Oscar Haley,5/31/2075,Cancellation due to non-payment,NY,5/31/2074,6/1/2075,P1653,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6132.76756329224,67,Manufacturing,6716659,Credit Card,1,12,6281.57006218791,5781.57006218791,Oscar,Haley
Q1654,C1654,654,David Davis,6/30/2075,Cancellation due to non-payment,NY,6/30/2074,7/1/2075,P1654,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7601.13504982135,75,Manufacturing,3917042,Cheque,1,12,7708.95526765897,7208.95526765897,David,Davis
Q1655,C1655,655,Joshua Jackson,7/31/2075,Cancellation due to non-payment,NY,7/31/2074,8/1/2075,P1655,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4683.5020404087,45,Consulting,4639170,ACH Transfer,1,12,4884.93591606711,4384.93591606711,Joshua,Jackson
Q1656,C1656,656,Chad Frederick,8/31/2075,Cancellation due to non-payment,NY,8/31/2074,9/1/2075,P1656,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2242.09099769725,4,Retail,5069411,ACH Transfer,1,12,2148.22272516007,1648.22272516007,Chad,Frederick
Q1657,C1657,657,Brian Gregory,9/30/2075,Cancellation due to non-payment,NY,9/30/2074,10/1/2075,P1657,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3573.10437789269,26,Construction,636644,Cheque,1,12,3553.98315218852,3053.98315218852,Brian,Gregory
Q1658,C1658,658,Gregory Howard,10/31/2075,Cancellation due to non-payment,NY,10/31/2074,11/1/2075,P1658,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4184.74348676152,27,Construction,752416,ACH Transfer,1,12,4267.74066758771,3767.74066758771,Gregory,Howard
Q1659,C1659,659,Timothy Johnson,11/30/2075,Cancellation due to non-payment,NY,11/30/2074,12/1/2075,P1659,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6743.06605082404,46,Construction,5310307,Credit Card,1,12,6813.25517198441,6313.25517198441,Timothy,Johnson
Q1660,C1660,660,Gregory Wright,12/31/2075,Cancellation due to non-payment,NY,12/31/2074,1/1/2076,P1660,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6104.60291609136,64,Manufacturing,8261562,ACH Transfer,1,12,6137.0047420202,5637.0047420202,Gregory,Wright
Q1661,C1661,661,Lisa Mahoney,1/31/2076,Cancellation due to non-payment,NY,1/31/2075,2/1/2076,P1661,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4247.16914789491,91,Retail,1807542,Credit Card,1,12,4204.87053308061,3704.87053308061,Lisa,Mahoney
Q1662,C1662,662,Nicole Williams,2/28/2076,Cancellation due to non-payment,NY,2/28/2075,2/29/2076,P1662,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9894.12637696991,51,Retail,4291896,Cheque,1,12,9878.63723913681,9378.63723913681,Nicole,Williams
Q1663,C1663,663,Stanley Palmer,3/31/2076,Cancellation due to non-payment,NY,3/31/2075,4/1/2076,P1663,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6722.56395866574,50,Manufacturing,6186932,Cheque,1,12,6451.97337421198,5951.97337421198,Stanley,Palmer
