quoteId,claimId,customerId,customerName,givenName,surname,cancelReasonDescription,controllingStateOrProvinceCode,id,statusCode,parentEntityId,parentEntityTypeName,lineOfBusinessCode,number,totalPremium,effectiveDate,originalEffectiveDate,cancellationDate,expirationDate,RenewalDate,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,claimAmount,durationInMonths,RenewalStatus
Q1593,C1593,593,Jason Nguyen,Jason,Nguyen,Cancellation due to non-payment,NY,1593,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2636.92,2069-05-31,2022-11-04,2069-08-02,2070-05-31,,2538.93,28,Retail,6445558.73,Credit Card,1,2136.92,12,0
Q1594,C1594,594,Dr. Amber Wilkins,Dr.,Wilkins,Cancellation due to non-payment,NY,1594,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4111.01,2069-06-30,2022-11-04,,2070-06-30,2070-07-01,3948.26,8,Technology,4715197.75,Credit Card,1,3611.01,12,1
Q1595,C1595,595,Mrs. Maria Moore,Mrs.,Moore,Cancellation due to non-payment,NY,1595,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9071.1,2069-07-31,2022-11-04,,2070-07-31,2070-08-01,9274.6,1,Retail,1980367.75,ACH Transfer,1,8571.1,12,1
Q1596,C1596,596,Sandy Patton,Sandy,Patton,Cancellation due to non-payment,NY,1596,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5265.65,2069-08-31,2022-11-04,2070-08-29,2070-08-31,,5306.93,37,Construction,7047208.91,Credit Card,0,4765.65,12,0
Q1597,C1597,597,Kathryn Whitaker,Kathryn,Whitaker,Cancellation due to non-payment,NY,1597,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7008.02,2069-09-30,2022-11-04,,2070-09-30,2070-10-01,6849.75,63,Retail,5608999.91,ACH Transfer,1,6508.02,12,1
Q1598,C1598,598,Michael Pena,Michael,Pena,Cancellation due to non-payment,NY,1598,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2550.88,2069-10-31,2022-11-04,2069-12-08,2070-10-31,,2443.59,22,Retail,3650353.66,Cheque,1,2050.88,12,0
Q1599,C1599,599,Victoria Simpson,Victoria,Simpson,Cancellation due to non-payment,NY,1599,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2730.6,2069-11-30,2022-11-04,,2070-11-30,2070-12-01,2617.46,70,Consulting,9122257.98,Credit Card,0,2230.6,12,1
Q1600,C1600,600,Geoffrey Pearson,Geoffrey,Pearson,Cancellation due to non-payment,NY,1600,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1367.82,2069-12-31,2022-11-04,,2070-12-31,2071-01-01,1421.74,21,Technology,307247.77,ACH Transfer,0,867.82,12,1
Q1601,C1601,601,Michael Collins MD,Michael,MD,Cancellation due to non-payment,NY,1601,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2520.42,2070-01-31,2022-11-04,2070-08-08,2071-01-31,,2442.76,96,Consulting,3226154.2,Credit Card,1,2020.42,12,0
Q1602,C1602,602,Nancy James,Nancy,James,Cancellation due to non-payment,NY,1602,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3507.31,2070-02-28,2022-11-04,,2071-02-28,2071-03-01,3445.36,35,Manufacturing,663125.84,ACH Transfer,0,3007.31,12,1
Q1603,C1603,603,Keith Parrish,Keith,Parrish,Cancellation due to non-payment,NY,1603,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2593.09,2070-03-31,2022-11-04,2071-02-05,2071-03-31,,2522.21,79,Retail,7688620.43,ACH Transfer,1,2093.09,12,0
Q1604,C1604,604,Abigail Smith,Abigail,Smith,Cancellation due to non-payment,NY,1604,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1798.32,2070-04-30,2022-11-04,2071-02-24,2071-04-30,,1772.24,5,Manufacturing,7050863.8,ACH Transfer,0,1298.32,12,0
Q1605,C1605,605,Victor Jacobs,Victor,Jacobs,Cancellation due to non-payment,NY,1605,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2085.72,2070-05-31,2022-11-04,2070-06-22,2071-05-31,,1995.91,60,Consulting,3380386.97,Cheque,0,1585.72,12,0
Q1606,C1606,606,Kelly Leach,Kelly,Leach,Cancellation due to non-payment,NY,1606,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5147.01,2070-06-30,2022-11-04,,2071-06-30,2071-07-01,5156.82,46,Technology,6789062.73,Credit Card,1,4647.01,12,1
Q1607,C1607,607,Donna Moss,Donna,Moss,Cancellation due to non-payment,NY,1607,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2857.0,2070-07-31,2022-11-04,2071-04-24,2071-07-31,,2733.47,50,Consulting,4019778.54,Cheque,0,2357.0,12,0
Q1608,C1608,608,Rachel Perez,Rachel,Perez,Cancellation due to non-payment,NY,1608,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4278.43,2070-08-31,2022-11-04,2071-07-15,2071-08-31,,4406.94,48,Technology,7586912.54,ACH Transfer,1,3778.43,12,0
Q1609,C1609,609,Robert Snyder,Robert,Snyder,Cancellation due to non-payment,NY,1609,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5530.76,2070-09-30,2022-11-04,,2071-09-30,2071-10-01,5383.48,6,Technology,4596418.26,ACH Transfer,0,5030.76,12,1
Q1610,C1610,610,Brandon Drake,Brandon,Drake,Cancellation due to non-payment,NY,1610,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7213.55,2070-10-31,2022-11-04,,2071-10-31,2071-11-01,7242.41,89,Construction,4181569.31,Cheque,1,6713.55,12,1
Q1611,C1611,611,Stacey Sanchez,Stacey,Sanchez,Cancellation due to non-payment,NY,1611,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1353.81,2070-11-30,2022-11-04,,2071-11-30,2071-12-01,1405.27,56,Retail,9353826.16,Cheque,0,853.81,12,1
Q1612,C1612,612,Amanda Johnson,Amanda,Johnson,Cancellation due to non-payment,NY,1612,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8194.69,2070-12-31,2022-11-04,,2071-12-31,2072-01-01,8318.33,59,Consulting,2583703.09,Credit Card,0,7694.69,12,1
Q1613,C1613,613,Karen Martin,Karen,Martin,Cancellation due to non-payment,NY,1613,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6651.1,2071-01-31,2022-11-04,,2072-01-31,2072-02-01,6673.02,29,Technology,1292428.67,ACH Transfer,0,6151.1,12,1
Q1614,C1614,614,Michelle Braun,Michelle,Braun,Cancellation due to non-payment,NY,1614,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1735.83,2071-02-28,2022-11-04,,2072-02-28,2072-02-29,1705.34,71,Consulting,5886976.82,Cheque,0,1235.83,12,1
Q1615,C1615,615,Sherri Dixon,Sherri,Dixon,Cancellation due to non-payment,NY,1615,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8862.21,2071-03-31,2022-11-04,2071-11-02,2072-03-31,,8714.21,77,Consulting,9696285.94,ACH Transfer,0,8362.21,12,0
Q1616,C1616,616,Valerie Davis,Valerie,Davis,Cancellation due to non-payment,NY,1616,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9287.85,2071-04-30,2022-11-04,,2072-04-30,2072-05-01,9445.27,18,Technology,3840608.22,ACH Transfer,1,8787.85,12,1
Q1617,C1617,617,Molly Rivera,Molly,Rivera,Cancellation due to non-payment,NY,1617,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1549.7,2071-05-31,2022-11-04,2072-04-20,2072-05-31,,1626.28,2,Manufacturing,714163.96,Credit Card,0,1049.7,12,0
Q1618,C1618,618,Nicole Baker,Nicole,Baker,Cancellation due to non-payment,NY,1618,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3491.9,2071-06-30,2022-11-04,,2072-06-30,2072-07-01,3548.41,8,Retail,3459122.15,Credit Card,1,2991.9,12,1
Q1619,C1619,619,Jennifer Brooks,Jennifer,Brooks,Cancellation due to non-payment,NY,1619,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8255.81,2071-07-31,2022-11-04,2072-04-08,2072-07-31,,8303.51,75,Retail,5108723.38,Credit Card,1,7755.81,12,0
Q1620,C1620,620,Travis Taylor,Travis,Taylor,Cancellation due to non-payment,NY,1620,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7734.34,2071-08-31,2022-11-04,2072-06-30,2072-08-31,,7912.73,97,Construction,1703037.77,Cheque,1,7234.34,12,0
Q1621,C1621,621,Christopher Morris,Christopher,Morris,Cancellation due to non-payment,NY,1621,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2660.69,2071-09-30,2022-11-04,,2072-09-30,2072-10-01,2651.43,54,Construction,6615211.96,ACH Transfer,0,2160.69,12,1
Q1622,C1622,622,Joshua Camacho,Joshua,Camacho,Cancellation due to non-payment,NY,1622,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2884.14,2071-10-31,2022-11-04,,2072-10-31,2072-11-01,2757.28,38,Construction,9977718.95,Cheque,1,2384.14,12,1
Q1623,C1623,623,Jenna Gross,Jenna,Gross,Cancellation due to non-payment,NY,1623,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4334.25,2071-11-30,2022-11-04,2072-08-16,2072-11-30,,4361.25,48,Retail,4572220.81,Cheque,0,3834.25,12,0
Q1624,C1624,624,Jonathan Cole,Jonathan,Cole,Cancellation due to non-payment,NY,1624,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5360.71,2071-12-31,2022-11-04,,2072-12-31,2073-01-01,5606.03,27,Manufacturing,3611812.71,Credit Card,1,4860.71,12,1
Q1625,C1625,625,Lori Nelson,Lori,Nelson,Cancellation due to non-payment,NY,1625,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6564.29,2072-01-31,2022-11-04,,2073-01-31,2073-02-01,6351.15,20,Retail,4066971.25,ACH Transfer,1,6064.29,12,1
Q1626,C1626,626,Nathan Wallace,Nathan,Wallace,Cancellation due to non-payment,NY,1626,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4320.22,2072-02-29,2022-11-04,2072-12-27,2073-02-28,,4402.31,12,Retail,1239947.17,ACH Transfer,1,3820.22,12,0
Q1627,C1627,627,Stephanie Johnson,Stephanie,Johnson,Cancellation due to non-payment,NY,1627,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5162.81,2072-03-31,2022-11-04,2072-11-26,2073-03-31,,5008.41,43,Retail,8844408.65,Credit Card,1,4662.81,12,0
Q1628,C1628,628,Darren Warner,Darren,Warner,Cancellation due to non-payment,NY,1628,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7727.24,2072-04-30,2022-11-04,2072-12-10,2073-04-30,,7754.92,61,Retail,4206773.99,ACH Transfer,1,7227.24,12,0
Q1629,C1629,629,Chelsea Jones,Chelsea,Jones,Cancellation due to non-payment,NY,1629,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1330.15,2072-05-31,2022-11-04,,2073-05-31,2073-06-01,1276.5,31,Manufacturing,3934016.67,Credit Card,0,830.15,12,1
Q1630,C1630,630,Shaun Mclaughlin Jr.,Shaun,Jr.,Cancellation due to non-payment,NY,1630,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3271.93,2072-06-30,2022-11-04,,2073-06-30,2073-07-01,3255.69,91,Construction,6630933.7,Cheque,1,2771.93,12,1
Q1631,C1631,631,Brian Wade,Brian,Wade,Cancellation due to non-payment,NY,1631,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7420.15,2072-07-31,2022-11-04,,2073-07-31,2073-08-01,7610.23,96,Consulting,4476130.87,Cheque,1,6920.15,12,1
Q1632,C1632,632,David Huerta,David,Huerta,Cancellation due to non-payment,NY,1632,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9056.86,2072-08-31,2022-11-04,,2073-08-31,2073-09-01,8918.81,61,Construction,6517511.34,Credit Card,0,8556.86,12,1
Q1633,C1633,633,Casey Bennett,Casey,Bennett,Cancellation due to non-payment,NY,1633,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5605.1,2072-09-30,2022-11-04,2072-10-23,2073-09-30,,5697.53,74,Construction,708318.27,Cheque,0,5105.1,12,0
Q1634,C1634,634,Hailey Ray,Hailey,Ray,Cancellation due to non-payment,NY,1634,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5789.02,2072-10-31,2022-11-04,,2073-10-31,2073-11-01,5960.06,67,Consulting,8155861.1,Cheque,0,5289.02,12,1
Q1635,C1635,635,Randy Perez,Randy,Perez,Cancellation due to non-payment,NY,1635,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1964.55,2072-11-30,2022-11-04,2073-11-23,2073-11-30,,2048.47,91,Retail,9410989.13,Credit Card,1,1464.55,12,0
Q1636,C1636,636,Tyrone Fitzpatrick,Tyrone,Fitzpatrick,Cancellation due to non-payment,NY,1636,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5026.71,2072-12-31,2022-11-04,,2073-12-31,2074-01-01,4893.32,35,Manufacturing,6522777.32,Cheque,1,4526.71,12,1
Q1637,C1637,637,Mrs. Rachel Medina,Mrs.,Medina,Cancellation due to non-payment,NY,1637,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5793.56,2073-01-31,2022-11-04,,2074-01-31,2074-02-01,5735.23,95,Manufacturing,9550202.7,ACH Transfer,1,5293.56,12,1
Q1638,C1638,638,Hector Barry,Hector,Barry,Cancellation due to non-payment,NY,1638,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3182.23,2073-02-28,2022-11-04,2073-10-20,2074-02-28,,3071.62,15,Construction,1599179.91,Cheque,1,2682.23,12,0
Q1639,C1639,639,Kathy Allen,Kathy,Allen,Cancellation due to non-payment,NY,1639,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3423.19,2073-03-31,2022-11-04,,2074-03-31,2074-04-01,3591.78,16,Consulting,4826420.28,Credit Card,1,2923.19,12,1
Q1640,C1640,640,Ashley Kirby,Ashley,Kirby,Cancellation due to non-payment,NY,1640,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4395.56,2073-04-30,2022-11-04,,2074-04-30,2074-05-01,4583.25,13,Technology,6057886.67,ACH Transfer,1,3895.56,12,1
Q1641,C1641,641,Kathleen Mccormick,Kathleen,Mccormick,Cancellation due to non-payment,NY,1641,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1180.64,2073-05-31,2022-11-04,2073-06-17,2074-05-31,,1185.36,35,Retail,5859192.81,ACH Transfer,0,680.64,12,0
Q1642,C1642,642,Stacey Jennings,Stacey,Jennings,Cancellation due to non-payment,NY,1642,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3898.71,2073-06-30,2022-11-04,,2074-06-30,2074-07-01,4032.06,75,Construction,4074471.61,Cheque,0,3398.71,12,1
Q1643,C1643,643,Rachel Brown,Rachel,Brown,Cancellation due to non-payment,NY,1643,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2903.03,2073-07-31,2022-11-04,2073-08-18,2074-07-31,,2909.11,59,Manufacturing,3447035.65,ACH Transfer,1,2403.03,12,0
Q1644,C1644,644,Ryan Russell,Ryan,Russell,Cancellation due to non-payment,NY,1644,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3947.48,2073-08-31,2022-11-04,2073-09-11,2074-08-31,,3996.27,21,Consulting,1355557.82,Credit Card,1,3447.48,12,0
Q1645,C1645,645,Alejandro Mitchell,Alejandro,Mitchell,Cancellation due to non-payment,NY,1645,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2077.86,2073-09-30,2022-11-04,2074-09-23,2074-09-30,,1992.49,54,Consulting,3978250.26,ACH Transfer,1,1577.86,12,0
Q1646,C1646,646,Patrick Weber,Patrick,Weber,Cancellation due to non-payment,NY,1646,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9014.75,2073-10-31,2022-11-04,2073-12-02,2074-10-31,,9244.87,75,Construction,1710342.07,Cheque,1,8514.75,12,0
Q1647,C1647,647,Christian Owens,Christian,Owens,Cancellation due to non-payment,NY,1647,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6342.33,2073-11-30,2022-11-04,,2074-11-30,2074-12-01,6106.21,30,Technology,7370220.2,Cheque,1,5842.33,12,1
Q1648,C1648,648,Elizabeth Gonzalez,Elizabeth,Gonzalez,Cancellation due to non-payment,NY,1648,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7111.92,2073-12-31,2022-11-04,,2074-12-31,2075-01-01,7343.82,48,Manufacturing,2167426.26,ACH Transfer,0,6611.92,12,1
Q1649,C1649,649,Stacey Trujillo,Stacey,Trujillo,Cancellation due to non-payment,NY,1649,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8102.54,2074-01-31,2022-11-04,,2075-01-31,2075-02-01,8331.05,35,Construction,679796.52,Credit Card,0,7602.54,12,1
Q1650,C1650,650,Gregory Bright,Gregory,Bright,Cancellation due to non-payment,NY,1650,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5485.98,2074-02-28,2022-11-04,2074-10-06,2075-02-28,,5600.5,86,Technology,5568424.76,Credit Card,1,4985.98,12,0
Q1651,C1651,651,Stephanie Stewart,Stephanie,Stewart,Cancellation due to non-payment,NY,1651,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1782.28,2074-03-31,2022-11-04,,2075-03-31,2075-04-01,1699.61,38,Consulting,5992774.35,Cheque,0,1282.28,12,1
Q1652,C1652,652,Alexander Williams,Alexander,Williams,Cancellation due to non-payment,NY,1652,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5833.96,2074-04-30,2022-11-04,,2075-04-30,2075-05-01,5719.11,31,Retail,8731939.31,Cheque,1,5333.96,12,1
Q1653,C1653,653,Lisa White,Lisa,White,Cancellation due to non-payment,NY,1653,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6281.57,2074-05-31,2022-11-04,,2075-05-31,2075-06-01,6132.77,78,Manufacturing,5812117.96,Credit Card,1,5781.57,12,1
Q1654,C1654,654,Taylor Lewis,Taylor,Lewis,Cancellation due to non-payment,NY,1654,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7708.96,2074-06-30,2022-11-04,,2075-06-30,2075-07-01,7601.14,24,Manufacturing,3520260.45,ACH Transfer,1,7208.96,12,1
Q1655,C1655,655,Tamara Powers,Tamara,Powers,Cancellation due to non-payment,NY,1655,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4884.94,2074-07-31,2022-11-04,2074-11-27,2075-07-31,,4683.51,49,Technology,8049817.63,ACH Transfer,0,4384.94,12,0
Q1656,C1656,656,Adam Dunn,Adam,Dunn,Cancellation due to non-payment,NY,1656,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2148.22,2074-08-31,2022-11-04,2075-04-03,2075-08-31,,2242.09,96,Construction,5448761.04,ACH Transfer,0,1648.22,12,0
Q1657,C1657,657,Amber Scott,Amber,Scott,Cancellation due to non-payment,NY,1657,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3553.98,2074-09-30,2022-11-04,,2075-09-30,2075-10-01,3573.1,32,Consulting,884874.82,ACH Transfer,1,3053.98,12,1
Q1658,C1658,658,Jonathon Lee,Jonathon,Lee,Cancellation due to non-payment,NY,1658,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4267.74,2074-10-31,2022-11-04,2075-04-28,2075-10-31,,4184.74,55,Technology,5701920.55,Credit Card,0,3767.74,12,0
Q1659,C1659,659,Whitney Meza,Whitney,Meza,Cancellation due to non-payment,NY,1659,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6813.26,2074-11-30,2022-11-04,,2075-11-30,2075-12-01,6743.07,79,Retail,9089383.6,Cheque,0,6313.26,12,1
Q1660,C1660,660,Spencer Alvarez,Spencer,Alvarez,Cancellation due to non-payment,NY,1660,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6137.0,2074-12-31,2022-11-04,,2075-12-31,2076-01-01,6104.6,58,Retail,4023494.99,Cheque,1,5637.0,12,1
Q1661,C1661,661,Cynthia Phillips,Cynthia,Phillips,Cancellation due to non-payment,NY,1661,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4204.87,2075-01-31,2022-11-04,,2076-01-31,2076-02-01,4247.17,99,Retail,3033625.44,ACH Transfer,0,3704.87,12,1
Q1662,C1662,662,Justin Moody,Justin,Moody,Cancellation due to non-payment,NY,1662,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9878.64,2075-02-28,2022-11-04,2075-06-27,2076-02-28,,9894.13,3,Technology,1520347.62,Credit Card,0,9378.64,12,0
Q1663,C1663,663,Christina Taylor,Christina,Taylor,Cancellation due to non-payment,NY,1663,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6451.97,2075-03-31,2022-11-04,,2076-03-31,2076-04-01,6722.56,80,Consulting,1599310.67,Credit Card,1,5951.97,12,1
Q1664,C1664,664,Todd Holt,Todd,Holt,Cancellation due to non-payment,NY,1664,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3135.04,2075-04-30,2022-11-04,2075-12-14,2076-04-30,,3134.09,69,Manufacturing,4384437.69,ACH Transfer,1,2635.04,12,0
Q1665,C1665,665,Jeffrey Gilbert,Jeffrey,Gilbert,Cancellation due to non-payment,NY,1665,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1916.04,2075-05-31,2022-11-04,2076-01-01,2076-05-31,,2010.34,85,Construction,5997230.26,ACH Transfer,0,1416.04,12,0
Q1666,C1666,666,Terry Olson,Terry,Olson,Cancellation due to non-payment,NY,1666,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2375.73,2075-06-30,2022-11-04,,2076-06-30,2076-07-01,2459.22,10,Manufacturing,898092.51,ACH Transfer,1,1875.73,12,1
Q1667,C1667,667,Rodney Crawford,Rodney,Crawford,Cancellation due to non-payment,NY,1667,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3213.62,2075-07-31,2022-11-04,2076-04-07,2076-07-31,,3119.95,83,Consulting,9401729.03,Cheque,0,2713.62,12,0
Q1668,C1668,668,Michael Boyle,Michael,Boyle,Cancellation due to non-payment,NY,1668,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2446.13,2075-08-31,2022-11-04,2076-06-22,2076-08-31,,2551.46,25,Manufacturing,7575822.81,ACH Transfer,1,1946.13,12,0
Q1669,C1669,669,Shane Robinson,Shane,Robinson,Cancellation due to non-payment,NY,1669,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2679.1,2075-09-30,2022-11-04,,2076-09-30,2076-10-01,2576.32,68,Technology,5907576.79,Cheque,1,2179.1,12,1
Q1670,C1670,670,Samantha Patterson,Samantha,Patterson,Cancellation due to non-payment,NY,1670,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3565.86,2075-10-31,2022-11-04,2076-08-26,2076-10-31,,3679.06,61,Retail,8301542.84,Credit Card,1,3065.86,12,0
Q1671,C1671,671,Jeffrey Robinson,Jeffrey,Robinson,Cancellation due to non-payment,NY,1671,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2560.36,2075-11-30,2022-11-04,2076-01-12,2076-11-30,,2529.8,29,Consulting,893848.89,Credit Card,1,2060.36,12,0
Q1672,C1672,672,Christopher Gibson,Christopher,Gibson,Cancellation due to non-payment,NY,1672,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9070.89,2075-12-31,2022-11-04,,2076-12-31,2077-01-01,9413.75,19,Consulting,4820704.89,Cheque,0,8570.89,12,1
Q1673,C1673,673,Johnathan Brown,Johnathan,Brown,Cancellation due to non-payment,NY,1673,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1722.1,2076-01-31,2022-11-04,,2077-01-31,2077-02-01,1785.48,43,Manufacturing,6337921.96,Cheque,1,1222.1,12,1
Q1674,C1674,674,Eric Gates,Eric,Gates,Cancellation due to non-payment,NY,1674,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5720.6,2076-02-29,2022-11-04,2076-04-01,2077-02-28,,5895.61,66,Technology,8303663.77,Cheque,1,5220.6,12,0
